#OTU ID	029SS	116JS	129GP	46	215	300	023TD	077SF	193MR	152JF	179TH	115RW	HG113	043RB	063CG	149SD	HG237	282	843	895	2123	120NG	12	710	128TW	164JO	HG216	064DB	453	198LW
denovo619	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
denovo618	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo617	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
denovo616	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
denovo615	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	1	0	0	0	0	0	0
denovo614	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
denovo613	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	1	0	0	1	0	0	0
denovo612	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
denovo611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
denovo610	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo1189	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo1188	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0
denovo1181	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
denovo1180	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo1183	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo1182	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
denovo1185	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo1184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo1187	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3
denovo1186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
denovo428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0
denovo429	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo1231	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo1237	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
denovo1236	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo1235	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
denovo1234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo420	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0
denovo421	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	3	0	0	0	0
denovo422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	6	0	0	0	0	0	0	0	0	0	15	0	0	0
denovo423	0	0	0	0	0	8	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo424	0	0	1	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0
denovo425	0	0	0	8	1	0	0	0	0	0	0	4	4	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
denovo426	0	0	0	0	0	0	0	0	0	2	0	0	0	9	0	0	0	0	2	0	0	0	0	1	0	5	0	0	0	0
denovo427	0	0	7	0	2	1	0	0	1	5	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0
denovo990	0	0	1	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0
denovo991	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
denovo992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
denovo994	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
denovo995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
denovo997	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0
denovo998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
denovo675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
denovo674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
denovo677	0	0	1	3	0	0	0	0	1	0	0	2	0	0	2	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
denovo676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0
denovo671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	2	0	0	0	0	1	0	0	0	1	0
denovo670	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	5	0	0	0	2	0	0	0	0	2	0	0	0	0	0
denovo673	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo672	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo679	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	0	0	0	0	1	0	2	0	0	0	0
denovo678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0
denovo1255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
denovo1254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
denovo1257	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
denovo1251	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo1250	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
denovo448	0	0	0	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0
denovo1252	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
denovo446	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo447	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	17	1	0	0	0	3	0	1	0	0	0	0	0	0
